STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3126;20180905;   10;   6.4;   1.7;    3;   0.0;   0;    6.950;-999;   3.6;  14.4; 1008.04;   18.0;   72.67;   25.1;   11.7;    7.9;eor
       3126;20180906;   10;   7.4;   1.9;    3;   2.0;   6;    9.400;-999;   3.3;  13.6; 1002.40;   20.1;   61.96;   27.8;   10.9;    7.3;eor
       3126;20180907;   10;   9.0;   2.0;    3;   0.2;   6;    3.717;-999;   6.9;  15.1; 1002.39;   17.8;   75.25;   23.4;   10.4;    6.5;eor
       3126;20180908;   10;   7.9;   2.3;    3;   0.0;   6;   10.100;-999;   5.0;  10.0; 1009.49;   16.0;   57.21;   22.5;    9.8;    5.9;eor
       3126;20180909;   10;   6.5;   1.4;    3;   0.0;   0;    7.583;-999;   6.2;  10.9; 1010.75;   18.3;   54.92;   25.4;   11.8;    8.6;eor
       3126;20180910;   10;   6.8;   1.4;    3;   0.0;   0;    1.467;-999;   7.7;  12.2; 1010.64;   18.7;   58.46;   25.7;   11.2;    7.7;eor
       3126;20180911;   10;  11.2;   2.9;    3;   0.0;   0;    9.467;-999;   7.7;  12.5; 1010.13;   21.4;   50.75;   27.4;   16.6;   14.5;eor
       3126;20180912;   10;  11.9;   3.5;    3;   0.7;   6;    9.833;-999;   4.1;  13.9; 1009.43;   20.5;   59.42;   28.2;   14.3;   11.6;eor
       3126;20180913;   10;   5.7;   1.8;    3;   0.5;   6;    0.000;-999;   7.9;  13.0; 1010.96;   14.1;   80.67;   15.9;   13.0;   12.2;eor
       3126;20180914;   10;   5.3;   1.1;    3;   0.0;   6;    2.817;-999;   7.7;  12.6; 1010.11;   15.8;   71.63;   20.8;   12.2;    8.0;eor
       3126;20180915;   10;  10.9;   2.8;    3;   0.0;   0;    7.033;-999;   6.5;  11.0; 1011.92;   16.1;   61.17;   21.9;   11.9;    7.9;eor
       3126;20180916;   10;   7.6;   1.6;    3;   0.0;   0;    9.317;-999;   7.6;  10.6; 1012.95;   16.0;   62.13;   23.6;    8.1;    4.0;eor
       3126;20180917;   10;   6.4;   1.3;    3;   0.0;   0;   10.767;-999;  -999;  10.2; 1009.06;   18.0;   54.21;   27.4;    8.4;    3.9;eor
       3126;20180918;   10;   8.9;   2.2;    3;   0.0;   0;   11.467;-999;   3.0;  10.9; 1004.57;   21.5;   47.83;   31.7;    9.9;    5.6;eor
       3126;20180919;   10;   9.6;   2.6;    3;   0.0;   0;   10.683;-999;   4.4;  13.7; 1007.08;   22.8;   51.83;   30.4;   15.0;   11.2;eor
       3126;20180920;   10;  10.8;   2.2;    3;   0.0;   0;    8.767;-999;   7.5;  13.5; 1006.13;   21.6;   54.88;   29.2;   15.1;   10.6;eor
       3126;20180921;   10;  14.6;   3.9;    3;   2.2;   6;    3.033;-999;   5.9;  12.2;  998.59;   17.8;   62.04;   28.2;   10.5;    7.3;eor
       3126;20180922;   10;  11.2;   3.8;    3;   0.3;   6;    4.600;-999;   5.7;   9.5; 1007.02;   13.3;   63.33;   18.0;   10.5;    7.7;eor
       3126;20180923;   10;  10.3;   2.3;    3;  15.0;   6;    0.000;-999;   7.8;  10.8; 1002.50;   10.5;   85.17;   13.5;    8.6;    6.9;eor
       3126;20180924;   10;  13.2;   4.0;    3;   0.0;   6;    7.633;-999;   3.3;   8.7; 1016.17;    9.6;   73.46;   13.4;    6.5;    4.6;eor
       3126;20180925;   10;   7.8;   2.2;    3;   0.0;   0;    9.067;-999;   3.3;   7.7; 1026.75;    9.4;   67.08;   15.2;    5.2;    2.3;eor
       3126;20180926;   10;   8.4;   3.0;    3;   0.0;   0;    9.283;-999;   7.7;   7.2; 1022.25;   12.7;   51.63;   18.2;    5.6;    2.2;eor
       3126;20180927;   10;   8.4;   2.6;    3;   0.1;   6;    8.800;-999;   3.3;  12.3; 1015.28;   17.5;   61.29;   23.9;   10.7;    5.3;eor
       3126;20180928;   10;   9.6;   2.3;    3;   0.0;   6;    5.517;-999;   4.3;   8.1; 1013.21;   12.1;   58.58;   17.1;    5.3;    1.0;eor
       3126;20180929;   10;   5.1;   1.3;    3;   0.0;   0;   10.833;-999;   1.3;   7.2; 1017.73;    9.0;   66.17;   15.8;    3.1;   -0.9;eor
       3126;20180930;   10;   5.4;   1.5;    3;   0.0;   0;   10.717;-999;   2.3;   7.0; 1007.03;   10.3;   60.50;   19.1;    2.7;   -1.1;eor
       3126;20181001;   10;   9.6;   2.5;    3;   0.3;   6;    1.650;-999;   6.0;   8.4; 1003.77;    8.9;   73.96;   15.4;    3.7;   -0.2;eor
       3126;20181002;   10;  13.7;   4.5;    3;   1.0;   6;    0.000;   0;   6.6;   9.0; 1004.89;    8.8;   78.63;   12.2;    4.8;    2.2;eor
       3126;20181003;   10;  13.4;   4.3;    3;   1.3;   6;    3.800;   0;   5.5;   9.4; 1009.53;   11.2;   71.21;   14.3;    8.9;    6.0;eor
       3126;20181004;   10;   7.6;   2.3;    3;   0.0;   6;    0.150;   0;   7.1;  10.7; 1015.59;   11.3;   79.17;   15.6;    6.6;    2.7;eor
       3126;20181005;   10;   7.3;   1.8;    3;   0.0;   0;   10.383;   0;   2.9;  10.4; 1010.28;   12.8;   72.71;   21.0;    5.7;    2.0;eor
       3126;20181006;   10;   6.8;   2.2;    3;   0.0;   0;    8.800;   0;   5.9;  11.4; 1000.32;   16.3;   63.67;   25.4;    7.8;    3.0;eor
       3126;20181007;   10;  10.3;   2.0;    3;   0.0;   0;    1.700;   0;   7.4;  10.1; 1007.06;   10.9;   77.25;   14.6;    2.9;   -0.8;eor
       3126;20181008;   10;   6.8;   1.2;    3;   0.0;   0;    9.817;   0;   7.4;   8.4; 1012.30;    8.6;   77.17;   17.0;    1.0;   -2.7;eor
       3126;20181009;   10;   3.8;   1.2;    3;   0.0;   0;    6.167;   0;   7.8;  10.9; 1012.32;   11.6;   80.46;   20.8;    4.3;    1.2;eor
       3126;20181010;   10;   9.1;   1.9;    3;   0.0;   0;    8.333;   0;   3.9;  12.2; 1010.97;   15.1;   73.83;   24.0;    6.1;    3.0;eor
       3126;20181011;   10;  10.1;   2.7;    3;   0.0;   0;    9.950;   0;   0.0;  10.7; 1006.52;   16.9;   58.38;   24.4;    9.3;    4.6;eor
       3126;20181012;   10;   6.4;   1.8;    3;   0.0;   0;    9.883;   0;   2.0;  11.6; 1011.13;   17.2;   61.71;   27.4;    8.9;    5.3;eor
       3126;20181013;   10;   7.2;   2.1;    3;   0.0;   0;    9.867;   0;   0.4;  11.5; 1011.90;   17.8;   59.92;   26.7;   10.7;    6.6;eor
       3126;20181014;   10;   9.0;   2.6;    3;   0.0;   0;    9.767;   0;   0.3;  10.4; 1004.54;   16.1;   59.08;   23.3;    9.8;    6.5;eor
       3126;20181015;   10;   7.0;   1.9;    3;   0.0;   0;    9.667;   0;   2.0;  10.0; 1004.47;   15.1;   60.67;   24.2;    8.7;    4.1;eor
       3126;20181016;   10;   4.4;   1.0;    3;   0.0;   6;    5.183;   0;   6.5;  10.6; 1007.95;   14.8;   64.83;   22.7;    8.6;    5.3;eor
       3126;20181017;   10;   2.8;   0.8;    3;   0.0;   0;    8.200;   0;   4.0;  12.3; 1008.99;   14.5;   76.75;   22.3;    9.2;    5.7;eor
       3126;20181018;   10;   5.9;   1.6;    3;   0.0;   0;    0.000;   0;   6.3;  12.2; 1011.85;   12.2;   85.83;   15.6;    7.7;    4.7;eor
       3126;20181019;   10;   5.6;   1.5;    3;   0.0;   0;    8.633;   0;   3.0;   8.4; 1015.52;    8.3;   78.79;   14.9;    3.5;   -0.7;eor
       3126;20181020;   10;   6.4;   1.5;    3;   0.0;   0;    3.667;   0;   7.3;   8.0; 1018.52;    9.4;   69.50;   14.3;    2.9;   -0.6;eor
       3126;20181021;   10;   5.0;   1.1;    3;   0.0;   0;    5.133;   0;   6.7;   9.6; 1018.14;   10.3;   77.88;   16.6;    5.9;    1.9;eor
       3126;20181022;   10;   9.8;   2.0;    3;   2.0;   6;    0.550;   0;   4.5;   9.0; 1017.77;    8.4;   81.08;   12.4;    4.6;   -0.1;eor
       3126;20181023;   10;  18.7;   5.9;    3;   2.8;   6;    0.000;   0;   7.5;   9.7; 1006.63;    9.5;   79.79;   12.3;    4.2;    2.0;eor
       3126;20181024;   10;  13.3;   3.5;    3;   0.2;   6;    1.933;   0;   7.1;  10.3; 1005.86;   11.1;   77.92;   13.2;    9.2;    6.4;eor
       3126;20181025;   10;  12.8;   4.3;    3;   0.0;   6;    0.983;   0;   7.5;  11.1; 1003.49;   11.8;   80.08;   13.6;    9.2;    6.4;eor
       3126;20181026;   10;   9.2;   3.4;    3;   0.0;   6;    0.017;   0;   7.9;   9.8;  996.44;   10.7;   76.21;   13.4;    8.8;    7.7;eor
       3126;20181027;   10;  11.8;   3.5;    3;   0.0;   6;    1.700;   0;   7.7;   7.3;  996.63;    7.4;   70.92;   10.0;    2.5;   -0.6;eor
       3126;20181028;   10;   9.8;   3.2;    3;   0.0;   6;    0.000;   0;   8.0;   6.9; 1004.35;    4.9;   80.79;    7.4;    1.5;   -0.3;eor
       3126;20181029;   10;   9.3;   3.6;    3;   0.8;   6;    0.000;   0;   7.9;   7.5;  995.96;    4.6;   88.17;    6.3;    4.0;    3.5;eor
       3126;20181030;   10;  14.3;   4.2;    3;   0.2;   6;    2.533;   0;   7.5;   8.9;  984.55;    8.8;   79.17;   14.2;    4.9;    4.6;eor
       3126;20181031;   10;  10.9;   3.1;    3;   0.0;   0;    8.133;   0;   5.4;   7.4; 1005.48;    9.1;   64.88;   13.4;    3.8;    0.0;eor
       3126;20181101;   10;   9.4;   1.8;    3;   0.0;   0;    1.850;   0;   5.5;   7.8; 1002.91;    6.5;   80.96;   10.8;    0.3;   -2.4;eor
       3126;20181102;   10;   8.9;   2.6;    3;   0.0;   0;    7.750;   0;   4.1;   8.5; 1011.16;    9.2;   74.25;   14.8;    3.9;   -0.4;eor
       3126;20181103;   10;   4.0;   1.2;    3;   0.0;   6;    0.167;   0;   7.3;   8.3; 1018.59;    7.2;   82.04;   10.0;    3.7;   -0.6;eor
       3126;20181104;   10;   3.7;   1.1;    3;   0.0;   0;    0.000;   0;   8.0;  10.3; 1009.46;    8.9;   89.75;   10.8;    5.2;    4.5;eor
       3126;20181105;   10;   7.0;   2.0;    3;   0.0;   0;    0.000;   0;   8.0;  11.8; 1001.49;   11.0;   89.21;   13.3;    8.3;    4.9;eor
       3126;20181106;   10;   5.1;   1.8;    3;   0.0;   0;    7.683;   0;   3.8;  10.6;  999.50;   10.5;   84.17;   17.1;    6.7;    2.3;eor
       3126;20181107;   10;   3.8;   1.2;    3;   0.0;   6;    8.100;   0;   5.3;   9.9; 1001.25;    9.3;   85.25;   17.5;    3.3;   -0.1;eor
       3126;20181108;   10;   5.2;   1.2;    3;   1.4;   6;    0.550;   0;   7.6;  10.0; 1010.01;    9.9;   83.13;   15.2;    4.3;    0.9;eor
       3126;20181109;   10;   6.2;   1.8;    3;   0.0;   6;    0.417;   0;   7.8;  10.7; 1006.55;    9.2;   91.67;   11.1;    6.4;    3.5;eor
       3126;20181110;   10;  10.2;   2.8;    3;   0.8;   6;    2.267;   0;   8.0;   9.8;  999.38;    9.4;   82.96;   12.7;    5.6;    3.3;eor
       3126;20181111;   10;   9.4;   2.7;    3;   2.2;   6;    3.250;   0;   6.8;  10.7; 1000.89;   11.1;   81.67;   14.4;    8.6;    5.3;eor
       3126;20181112;   10;   8.1;   2.6;    3;   2.4;   6;    1.250;   0;   7.9;  11.3; 1005.73;   13.3;   75.21;   17.2;    9.4;    6.3;eor
       3126;20181113;   10;  11.1;   2.1;    3;   6.5;   6;    1.933;   0;   5.0;  11.2; 1012.24;   10.8;   86.42;   14.5;    6.5;    2.9;eor
       3126;20181114;   10;   4.8;   1.8;    3;   0.0;   0;    7.350;   0;   5.7;   9.0; 1019.02;    8.2;   82.92;   12.7;    4.3;    0.0;eor
       3126;20181115;   10;   6.8;   2.1;    3;   0.0;   0;    6.667;   0;   4.3;   8.2; 1018.66;    6.3;   86.21;   11.8;    3.6;    0.3;eor
       3126;20181116;   10;   6.8;   2.4;    3;   0.0;   0;    7.633;   0;   3.2;   6.9; 1022.78;    4.7;   81.38;    9.7;    1.6;   -1.3;eor
       3126;20181117;   10;   7.4;   2.2;    3;   0.0;   0;    6.683;   0;   1.6;   5.7; 1025.81;    2.1;   80.96;    5.6;   -1.6;   -5.3;eor
       3126;20181118;   10;   7.2;   1.9;    3;   0.4;   6;    3.267;   0;   5.1;   5.6; 1020.59;    0.9;   83.75;    5.1;   -5.1;   -7.2;eor
       3126;20181119;   10;  12.6;   3.8;    3;   1.4;   8;    0.983;   0;   7.9;   6.7; 1011.66;    4.0;   82.67;    5.6;    2.2;    0.5;eor
       3126;20181120;   10;  13.4;   4.3;    3;   1.2;   8;    0.000;   0;   7.7;   5.6; 1006.50;    2.1;   78.58;    3.2;    0.6;   -0.8;eor
       3126;20181121;   10;   7.6;   2.5;    3;   0.5;   8;    0.000;   0;   7.8;   5.6; 1010.26;    1.3;   82.58;    2.3;    0.3;   -1.4;eor
       3126;20181122;   10;   6.2;   2.2;    3;   0.0;   7;    0.000;   0;   8.0;   5.9; 1013.00;    1.7;   85.29;    2.4;    0.8;    0.1;eor
       3126;20181123;   10;   5.9;   1.8;    3;   0.0;   6;    0.267;   0;   5.5;   6.5; 1010.38;    2.3;   90.38;    5.7;   -0.4;   -3.6;eor
       3126;20181124;   10;   3.6;   1.3;    3;   0.3;   8;    0.000;   0;   8.0;   6.1; 1003.80;    0.6;   96.04;    2.2;   -0.8;   -1.0;eor
       3126;20181125;   10;   6.5;   1.7;    3;   0.0;   6;    0.400;   0;   8.0;   7.6; 1001.89;    4.0;   93.96;    6.2;    2.2;    1.6;eor
       3126;20181126;   10;   8.2;   2.6;    3;   0.0;   0;    0.000;   0;   8.0;   6.5; 1003.65;    3.1;   85.17;    4.8;    0.9;    0.7;eor
       3126;20181127;   10;   5.4;   1.8;    3;   0.0;   0;    2.717;   0;   7.4;   5.0; 1011.80;    0.0;   81.92;    2.7;   -3.4;   -6.8;eor
       3126;20181128;   10;   9.5;   3.0;    3;   0.0;   0;    5.067;   0;   4.5;   4.3; 1016.00;   -1.4;   78.83;    2.4;   -4.7;   -8.0;eor
       3126;20181129;   10;  10.7;   4.3;    3;   0.3;   6;    0.100;   0;   8.0;   4.4; 1008.97;    2.3;   61.46;    5.0;   -1.6;   -3.1;eor
       3126;20181130;   10;   9.7;   2.9;    3;   0.9;   6;    0.000;   0;   7.8;   6.1; 1003.37;    3.4;   77.46;    4.9;    2.1;    0.2;eor
       3126;20181201;   10;   8.1;   2.7;    3;   0.0;   0;    4.533;   0;   7.1;   7.7; 1003.15;    5.7;   84.88;   10.1;    2.0;   -2.0;eor
       3126;20181202;   10;   7.5;   3.2;    3;   6.9;   6;    0.000;   0;   7.8;   9.6;  991.85;    8.1;   88.08;   11.6;    5.3;    3.6;eor
       3126;20181203;   10;  10.2;   2.9;    3;   7.0;   6;    2.033;   0;   7.3;  11.1;  989.80;   11.0;   84.79;   14.6;    8.4;    4.4;eor
       3126;20181204;   10;  11.8;   3.4;    3;   0.5;   6;    5.600;   0;   3.8;   7.8; 1005.21;    6.5;   79.21;   10.7;    2.5;   -0.4;eor
       3126;20181205;   10;   7.0;   2.3;    3;   0.2;   6;    6.283;   0;   6.4;   5.9; 1015.33;    2.6;   79.92;    6.2;   -0.3;   -3.6;eor
       3126;20181206;   10;   7.4;   2.9;    3;   0.2;   6;    0.017;   0;   7.8;   8.3; 1005.53;    6.5;   83.63;   10.5;    2.1;    0.9;eor
       3126;20181207;   10;  18.1;   3.7;    3;   2.5;   6;    0.000;   0;   7.9;  11.0;  994.93;   11.3;   82.13;   12.4;    8.0;    6.4;eor
       3126;20181208;   10;  12.9;   5.2;    3;   2.4;   6;    0.467;   0;   6.7;   7.5;  990.02;    7.2;   73.42;    8.7;    4.8;    2.7;eor
       3126;20181209;   10;  14.3;   5.4;    3;   3.9;   6;    0.750;   0;   7.9;   8.3;  984.77;    7.5;   79.88;    8.9;    5.7;    4.3;eor
       3126;20181210;   10;  13.7;   5.6;    3;   1.5;   6;    2.950;   0;   6.9;   6.7; 1001.40;    4.6;   78.83;    5.8;    3.4;    2.3;eor
       3126;20181211;   10;  13.6;   3.8;    3;   0.1;   6;    0.117;   0;   7.7;   6.7; 1006.44;    4.3;   80.79;    5.4;    3.5;    2.6;eor
       3126;20181212;   10;   6.9;   2.2;    3;   2.3;   6;    0.000;   0;   7.2;   6.9; 1013.99;    2.9;   91.00;    4.2;    1.6;   -1.3;eor
       3126;20181213;   10;   6.1;   2.1;    3;   0.0;   8;    0.000;   0;   7.9;   6.3; 1013.50;    1.9;   89.67;    2.8;    0.9;   -0.1;eor
       3126;20181214;   10;   6.4;   2.2;    3;   0.0;   0;    0.000;   0;   7.9;   5.0; 1015.14;    0.3;   80.50;    0.9;   -0.3;   -1.6;eor
