STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        430;20181209;   10;  16.3;   7.6;    3;   2.5;   6;    0.017;   0;   7.6;   8.5;  988.24;    7.3;   82.88;    8.3;    5.9;    5.4;eor
        430;20181210;   10;  15.8;   7.9;    3;   0.3;   6;    1.117;   0;   6.8;   6.7; 1003.80;    4.7;   78.08;    5.9;    3.5;    2.1;eor
        430;20181211;   10;  13.5;   4.4;    3;   2.5;   6;    0.000;   0;   7.7;   7.1; 1009.52;    3.7;   88.67;    4.8;    1.9;    0.1;eor
        430;20181212;   10;   5.7;   2.2;    3;   0.0;   6;    0.150;   0;   7.1;   6.8; 1019.39;    2.7;   91.00;    4.1;    1.8;    0.7;eor
        430;20181213;   10;   5.1;   2.3;    3;   0.0;   8;    0.000;   0;   7.8;   6.4; 1020.01;    1.8;   91.29;    2.5;    1.1;    0.8;eor
        430;20181214;   10;   7.0;   2.8;    3;   0.0;   0;    0.000;   0;   7.7;   5.1; 1022.14;    0.6;   79.54;    1.2;   -0.2;   -0.3;eor
        430;20181215;   10;   6.2;   2.3;    3;   0.0;   7;    0.000;   0;   7.8;   5.0; 1023.80;    0.1;   81.54;    0.7;   -0.6;   -0.7;eor
        430;20181216;   10;  11.3;   4.5;    3;   0.0;   7;    0.000;   0;   7.5;   4.3; 1012.79;   -0.2;   72.42;    0.6;   -1.4;   -2.8;eor
        430;20181217;   10;   5.7;   1.5;    3;   0.4;   8;    0.000;   0;   7.8;   5.7; 1015.98;    1.3;   85.25;    3.0;   -0.8;   -1.3;eor
        430;20181218;   10;   7.0;   2.4;    3;   0.0;   6;    0.450;   0;   6.4;   7.3; 1020.31;    4.1;   89.00;    6.8;    1.1;   -0.5;eor
        430;20181219;   10;  10.8;   4.0;    3;   0.0;   6;    0.000;   0;   7.0;   6.1; 1013.31;    2.2;   85.17;    3.6;    0.6;   -0.6;eor
        430;20181220;   10;   6.0;   2.6;    3;   1.2;   6;    0.000;   0;   7.4;   7.2; 1010.11;    4.2;   86.92;    5.6;    3.0;    2.0;eor
        430;20181221;   10;  17.7;   4.8;    3;   7.1;   6;    0.000;   0;   7.6;   9.0; 1001.15;    6.9;   89.83;   11.0;    4.4;    2.2;eor
        430;20181222;   10;  17.5;   5.2;    3;   5.6;   6;    0.000;   0;   7.6;   7.9; 1002.83;    6.4;   82.33;    9.8;    3.5;    1.6;eor
        430;20181223;   10;  11.3;   4.4;    3;   2.7;   6;    0.067;   0;   7.8;   8.7; 1010.45;    5.9;   93.92;    7.8;    3.0;    1.7;eor
        430;20181224;   10;  11.1;   4.0;    3;   0.2;   8;    0.000;   0;   7.8;   6.0; 1018.62;    1.9;   84.50;    5.4;    0.1;   -0.1;eor
        430;20181225;   10;  13.0;   6.0;    3;   0.1;   6;    0.000;   0;   7.5;   7.1; 1023.25;    4.8;   82.96;    5.8;    3.0;    2.4;eor
        430;20181226;   10;  12.7;   5.4;    3;   0.9;   6;    0.000;   0;   8.0;   8.5; 1021.71;    5.7;   92.08;    6.8;    4.6;    4.2;eor
        430;20181227;   10;  10.8;   4.9;    3;   0.4;   6;    0.000;   0;   7.8;   8.4; 1019.54;    5.2;   94.25;    6.0;    4.0;    3.0;eor
        430;20181228;   10;   9.1;   4.0;    3;   1.0;   6;    0.000;   0;   7.8;   8.6; 1019.88;    6.1;   91.33;    7.1;    5.1;    4.8;eor
        430;20181229;   10;  11.1;   5.1;    3;   4.1;   6;    0.000;   0;   8.0;   8.7; 1019.78;    5.9;   94.04;    7.0;    4.9;    4.5;eor
        430;20181230;   10;  14.4;   5.3;    3;   0.2;   6;    0.017;   0;   6.8;   7.9; 1018.03;    6.2;   83.29;    7.8;    2.9;    0.1;eor
        430;20181231;   10;   8.9;   2.8;    3;   0.3;   6;    0.017;   0;   7.9;   8.5; 1024.86;    5.3;   94.88;    7.9;    2.0;    0.4;eor
        430;20190101;   10;  17.1;   8.4;    3;   0.9;   8;    1.050;   0;   7.5;   7.9; 1012.33;    6.5;   80.67;    8.3;    2.8;    1.2;eor
        430;20190102;   10;  17.7;   5.4;    3;   0.2;   7;    1.750;   0;   3.8;   4.4; 1019.18;    1.9;   62.21;    3.9;   -2.2;   -6.0;eor
        430;20190103;   10;   9.8;   2.8;    3;   0.0;   7;    0.033;   0;   4.7;   4.8; 1028.14;   -0.5;   80.79;    1.9;   -2.8;   -7.4;eor
        430;20190104;   10;  10.3;   4.2;    3;   1.2;   6;    0.000;   0;   7.7;   6.6; 1022.73;    1.7;   94.83;    5.0;   -1.2;   -2.0;eor
        430;20190105;   10;   9.8;   3.7;    3;   0.0;   6;    0.483;   0;   7.4;   8.4; 1015.47;    6.0;   89.67;    8.0;    2.2;   -1.0;eor
        430;20190106;   10;   7.0;   1.9;    3;   0.3;   8;    0.367;   0;   7.0;   6.0; 1023.24;    1.9;   86.50;    3.5;   -0.2;   -2.2;eor
        430;20190107;   10;  10.5;   3.1;    3;   7.6;   6;    0.000;   0;   7.7;   7.5; 1020.30;    3.3;   96.13;    5.8;   -0.8;   -2.1;eor
        430;20190108;   10;  17.5;   7.3;    3;   6.4;   6;    0.000;   0;   7.3;   7.9;  996.75;    4.9;   90.79;    6.1;    2.2;    1.8;eor
        430;20190109;   10;  12.9;   5.4;    3;   2.0;   8;    0.000;   0;   8.0;   6.5; 1002.51;    2.1;   91.50;    3.0;    1.2;    0.7;eor
        430;20190110;   10;   9.8;   3.3;    3;   0.0;   7;    0.800;   0;   7.0;   5.4; 1017.68;    1.0;   81.42;    2.2;   -0.3;   -1.6;eor
        430;20190111;   10;   9.9;   4.7;    3;   0.4;   8;    0.000;   0;   8.0;   6.9; 1011.94;    2.4;   93.08;    5.7;   -0.2;   -0.6;eor
        430;20190112;   10;  12.5;   5.9;    3;   4.4;   6;    0.000;   0;   7.9;   7.7; 1005.30;    5.0;   88.50;    6.0;    3.9;    3.3;eor
        430;20190113;   10;  14.6;   7.2;    3;   6.4;   8;    0.000;   0;   7.8;   8.7;  990.66;    6.3;   90.96;    8.1;    5.2;    3.8;eor
        430;20190114;   10;  18.0;   7.7;    3;   0.0;   8;    3.133;   0;   4.4;   4.8;  996.34;    2.4;   65.50;    5.9;    0.2;   -1.3;eor
        430;20190115;   10;  16.5;   8.2;    3;   1.1;   6;    0.000;   0;   7.7;   7.0; 1004.19;    3.9;   84.50;    6.7;    1.3;   -0.1;eor
        430;20190116;   10;  14.9;   6.8;    3;   0.0;   6;    0.000;   0;   7.9;   7.8; 1001.70;    6.3;   81.75;    7.3;    3.1;    1.5;eor
        430;20190117;   10;  14.1;   6.4;    3;   1.5;   8;    0.767;   0;   7.3;   6.6;  994.98;    4.6;   77.63;    6.9;    1.4;    0.4;eor
        430;20190118;   10;  12.0;   4.6;    3;   0.2;   7;    6.633;   1;   5.2;   5.0; 1010.61;    0.4;   80.04;    1.8;   -1.7;   -3.8;eor
        430;20190119;   10;   5.0;   1.5;    3;   0.0;   0;    4.883;   1;   4.6;   5.1; 1015.63;    0.3;   81.08;    2.6;   -3.1;   -7.7;eor
        430;20190120;   10;   5.1;   1.7;    3;   0.0;   7;    6.600;   0;   2.9;   4.4; 1015.75;   -2.7;   87.46;    0.9;   -4.9;   -7.0;eor
        430;20190121;   10;   7.0;   2.9;    3;   0.0;   7;    3.500;   0;   7.0;   4.2; 1017.20;   -3.2;   87.42;   -0.6;   -4.4;   -6.7;eor
        430;20190122;   10;   8.2;   3.1;    3;   0.0;   0;    5.200;   0;   3.9;   3.9; 1007.74;   -2.6;   77.67;    0.3;   -5.5;   -7.6;eor
        430;20190123;   10;  10.1;   5.2;    3;   0.0;   7;    0.633;   0;   6.3;   3.3; 1001.78;   -5.4;   81.29;   -3.3;   -7.0;   -7.4;eor
        430;20190124;   10;   9.1;   3.5;    3;   0.0;   7;    0.000;   0;   8.0;   3.4; 1008.22;   -3.8;   73.00;   -3.2;   -4.9;   -4.5;eor
        430;20190125;   10;   7.7;   2.4;    3;   0.5;   7;    0.233;   0;   7.5;   3.5; 1009.80;   -3.7;   76.13;   -2.6;   -4.5;   -4.8;eor
        430;20190126;   10;   6.7;   2.7;    3;   4.1;   8;    0.000;   1;   8.0;   6.3;  997.88;    0.8;   95.63;    3.9;   -3.1;   -3.4;eor
        430;20190127;   10;   8.7;   4.1;    3;   2.7;   6;    0.000;   0;   7.5;   7.4;  985.60;    4.4;   87.96;    6.3;    2.9;    1.6;eor
        430;20190128;   10;   8.6;   3.6;    3;   0.7;   8;    4.267;   0;   6.9;   6.8;  986.98;    3.3;   87.25;    5.9;    1.5;   -0.1;eor
        430;20190129;   10;  10.3;   3.8;    3;   0.0;   0;    0.067;   1;   7.1;   5.9;  998.11;    1.2;   88.29;    2.7;   -1.5;   -3.2;eor
        430;20190130;   10;  12.9;   5.0;    3;   0.0;   0;    5.317;   0;   5.0;   4.8;  996.27;    0.3;   77.33;    3.1;   -2.4;   -4.0;eor
        430;20190131;   10;   8.6;   3.2;    3;   0.0;   0;    1.883;   0;   5.6;   5.0;  995.90;    1.0;   75.88;    4.2;   -1.4;   -3.1;eor
        430;20190201;   10;   9.8;   3.7;    3;   2.1;   8;    0.000;   0;   6.1;   4.9;  992.40;   -0.1;   80.08;    2.1;   -3.1;   -4.8;eor
        430;20190202;   10;   9.4;   2.6;    3;   1.2;   8;    0.000;   1;   8.0;   6.1;  993.09;    0.5;   95.67;    1.1;    0.1;   -0.1;eor
        430;20190203;   10;   9.1;   3.0;    3;   0.0;   8;    0.000;   0;   8.0;   6.2; 1009.25;    1.0;   94.63;    1.9;   -0.8;   -2.9;eor
        430;20190204;   10;   9.4;   3.5;    3;   0.1;   7;    6.617;   0;   4.5;   5.3; 1022.08;    0.9;   81.92;    5.7;   -3.9;   -6.5;eor
        430;20190205;   10;   9.1;   4.5;    3;   0.0;   7;    0.000;   0;   7.8;   5.6; 1021.42;    2.3;   77.29;    3.8;    0.2;   -1.2;eor
        430;20190206;   10;  10.3;   3.9;    3;   0.0;   0;    3.833;   0;   6.9;   5.8; 1019.97;    3.6;   73.54;    7.1;    1.0;   -2.4;eor
        430;20190207;   10;  10.8;   4.0;    3;   0.4;   6;    1.017;   0;   6.5;   5.1; 1008.30;    3.1;   67.46;    6.0;    0.2;   -1.1;eor
        430;20190208;   10;  12.5;   5.7;    3;   0.0;   6;    2.467;   0;   5.5;   6.7; 1008.47;    5.7;   73.29;    8.8;    2.6;    0.5;eor
        430;20190209;   10;  20.2;   7.8;    3;   1.3;   8;    3.267;   0;   6.1;   6.9; 1000.12;    7.8;   64.67;   11.2;    5.4;    3.7;eor
        430;20190210;   10;  17.3;   5.8;    3;  11.8;   6;    0.000;   0;   6.3;   8.2;  993.21;    6.7;   82.67;    9.0;    4.3;    2.1;eor
        430;20190211;   10;  15.6;   6.9;    3;   0.3;   6;    1.183;   0;   4.7;   6.2; 1001.78;    4.4;   74.42;    7.1;    1.3;   -0.3;eor
        430;20190212;   10;  12.2;   4.6;    3;   0.1;   6;    4.033;   0;   4.4;   5.3; 1022.37;    2.9;   70.54;    6.3;    0.7;   -3.2;eor
        430;20190213;   10;  11.0;   5.7;    3;   0.2;   6;    0.000;   0;   8.0;   8.5; 1026.97;    6.1;   89.92;    8.2;    2.9;    1.8;eor
        430;20190214;   10;   8.2;   3.1;    3;   0.0;   0;    4.717;   0;   4.2;   7.9; 1030.28;    6.7;   81.00;   10.7;    0.8;   -4.2;eor
        430;20190215;   10;   4.1;   1.4;    3;   0.0;   0;    8.500;   0;   1.8;   5.5; 1028.68;    5.7;   65.17;   13.9;   -3.4;   -6.3;eor
        430;20190216;   10;   8.7;   2.2;    3;   0.0;   0;    8.583;   0;   0.6;   5.7; 1021.60;    7.5;   58.96;   16.4;    0.0;   -5.0;eor
        430;20190217;   10;   5.1;   1.4;    3;   0.0;   0;    8.417;   0;   3.7;   6.3; 1019.59;    6.4;   68.46;   14.0;   -1.3;   -6.1;eor
        430;20190218;   10;   4.6;   1.7;    3;   0.0;   0;    8.700;   0;   3.0;   6.4; 1014.42;    8.1;   61.79;   15.6;    1.1;   -5.3;eor
        430;20190219;   10;  14.4;   4.8;    3;   1.1;   6;    0.167;   0;   6.2;   7.0; 1010.50;    6.5;   72.46;   10.2;    0.7;   -3.5;eor
        430;20190220;   10;   9.8;   4.5;    3;   0.2;   6;    1.017;   0;   7.0;   7.6; 1016.22;    7.1;   75.25;   10.1;    4.2;    1.1;eor
        430;20190221;   10;  10.8;   4.6;    3;   2.6;   6;    0.983;   0;   7.7;   8.8; 1018.60;    8.1;   80.54;   10.8;    5.1;    2.9;eor
        430;20190222;   10;  11.1;   4.1;    3;   0.0;   6;    7.400;   0;   4.3;   5.6; 1032.43;    3.4;   67.46;    8.6;   -2.0;   -3.6;eor
        430;20190223;   10;   7.2;   2.9;    3;   0.0;   0;    7.967;   0;   5.0;   3.0; 1039.07;    0.8;   47.75;    5.4;   -3.5;   -6.4;eor
        430;20190224;   10;   4.3;   1.4;    3;   0.0;   0;    7.167;   0;   2.8;   3.6; 1034.48;    3.9;   47.46;   12.3;   -2.4;   -6.7;eor
        430;20190225;   10;   7.9;   2.0;    3;   0.0;   0;    9.117;   0;   4.5;   5.8; 1031.91;    5.8;   62.29;   14.0;   -2.5;   -7.0;eor
        430;20190226;   10;   5.7;   1.9;    3;   0.0;   0;    1.033;   0;   4.8;   6.9; 1028.19;    5.5;   76.46;   11.5;   -0.1;   -4.7;eor
        430;20190227;   10;   7.2;   2.3;    3;   0.0;   0;    9.300;   0;   1.7;   5.6; 1020.49;    7.2;   62.04;   16.1;   -2.2;   -4.8;eor
        430;20190228;   10;  10.6;   4.0;    3;   0.0;   6;    7.017;   0;   4.2;   7.0; 1006.93;    7.2;   69.63;   12.8;    2.0;   -1.8;eor
        430;20190301;   10;   7.2;   2.1;    3;   0.0;   6;    0.000;   0;   7.7;   6.6; 1007.65;    4.3;   79.38;    5.8;    2.3;   -1.1;eor
        430;20190302;   10;   8.4;   2.9;    3;   0.5;   6;    0.017;   0;   7.6;   5.9; 1010.21;    4.0;   72.75;    6.0;    2.2;    1.2;eor
        430;20190303;   10;  14.9;   6.3;    3;   1.9;   6;    0.000;   0;   7.8;   9.5; 1001.03;    9.0;   82.79;   11.5;    4.5;    3.8;eor
        430;20190304;   10;  28.5;   8.1;    3;   4.4;   6;    1.767;   0;   5.9;   8.3;  988.61;    9.7;   69.08;   14.9;    5.8;    4.1;eor
        430;20190305;   10;  17.1;   7.9;    3;   1.6;   8;    2.967;   0;   5.0;   6.8;  997.48;    5.9;   73.04;    9.2;    2.0;   -1.2;eor
        430;20190306;   10;  11.7;   4.5;    3;   1.6;   6;    6.217;   0;   5.5;   6.8; 1003.18;    7.0;   69.29;   12.3;    0.5;   -2.9;eor
        430;20190307;   10;  17.3;   5.7;    3;   0.0;   6;    1.433;   0;   6.3;   8.2;  992.60;   10.8;   64.21;   17.4;    8.1;    6.1;eor
        430;20190308;   10;  22.3;   8.6;    3;   1.4;   6;    3.650;   0;   4.9;   6.9; 1001.04;    7.7;   65.04;    9.9;    3.6;   -0.7;eor
        430;20190309;   10;  20.4;   7.9;    3;   6.1;   6;    1.433;   0;   6.8;   7.4; 1000.67;    7.4;   73.17;   12.0;    4.1;    2.3;eor
        430;20190310;   10;  13.7;   5.2;    3;  14.2;   8;    0.633;   0;   7.2;   6.7;  998.53;    4.5;   80.46;    7.8;    0.5;    0.0;eor
        430;20190311;   10;  14.9;   6.4;    3;   2.5;   8;    0.500;   0;   7.0;   6.5; 1005.86;    3.1;   86.00;    5.8;    1.1;   -1.3;eor
        430;20190312;   10;  11.8;   5.6;    3;   0.7;   6;    2.467;   0;   7.4;   6.2; 1010.46;    5.5;   70.79;    9.5;    1.4;    0.9;eor
        430;20190313;   10;  20.4;   8.6;    3;   1.7;   6;    2.833;   0;   7.2;   6.3;  996.83;    7.4;   61.92;   10.8;    4.4;    2.7;eor
        430;20190314;   10;  16.3;   7.1;    3;   8.4;   6;    0.117;   0;   7.8;   7.8;  993.02;    5.8;   84.67;    8.7;    4.3;    3.3;eor
        430;20190315;   10;  20.4;   8.6;    3;   0.8;   6;    0.583;   0;   6.3;   7.9;  993.30;    7.6;   75.46;   10.4;    5.5;    4.6;eor
        430;20190316;   10;  17.5;   6.5;    3;   5.8;   6;    0.217;   0;   7.0;   7.7;  999.71;    6.8;   77.79;    9.4;    4.8;    3.4;eor
        430;20190317;   10;  16.5;   6.8;    3;   1.6;   6;    2.017;   0;   6.7;   8.2;  996.45;    8.4;   74.08;   12.8;    4.0;    1.9;eor
        430;20190318;   10;  18.2;   8.0;    3;   2.3;   8;    2.850;   0;   5.2;   6.5; 1006.75;    4.9;   75.21;    9.6;    3.0;    1.2;eor
        430;20190319;   10;  10.3;   4.3;    3;   0.0;   6;    4.150;   0;   4.4;   6.0; 1020.47;    4.8;   71.00;    8.8;   -0.5;   -4.8;eor
        430;20190320;   10;  11.7;   3.8;    3;   0.0;   6;    7.750;   0;   4.0;   6.7; 1027.83;    7.0;   68.71;   13.6;   -2.3;   -6.7;eor
        430;20190321;   10;   8.7;   3.3;    3;   0.0;   0;    0.333;   0;   6.1;   9.8; 1028.92;    9.5;   82.29;   12.4;    4.1;   -0.1;eor
        430;20190322;   10;   6.0;   2.0;    3;   0.0;   0;    1.067;   0;   5.5;   9.9; 1027.62;    8.7;   88.21;   11.4;    4.4;    2.7;eor
        430;20190323;   10;  10.1;   2.9;    3;   0.0;   0;    8.117;   0;   4.0;   9.7; 1022.58;    9.6;   81.83;   15.6;    4.9;    2.7;eor
        430;20190324;   10;   7.2;   1.9;    3;   0.3;   8;    5.783;   0;   5.6;   6.4; 1020.42;    6.5;   68.58;   12.2;    0.5;   -4.0;eor
        430;20190325;   10;  12.7;   4.1;    3;   3.2;   8;    4.067;   0;   5.1;   6.6; 1011.38;    4.6;   77.88;    9.3;    0.8;   -2.2;eor
        430;20190326;   10;  15.1;   4.8;    3;   0.8;   6;    1.933;   0;   6.3;   6.9; 1019.40;    4.8;   80.29;    9.0;    0.6;   -1.4;eor
        430;20190327;   10;  10.3;   4.1;    3;   1.8;   6;    0.517;   0;   7.6;   8.7; 1024.59;    7.3;   85.67;   10.1;    2.9;    0.2;eor
        430;20190328;   10;   6.7;   2.7;    3;   0.5;   6;    0.000;   0;   8.0;  10.8; 1027.88;    8.8;   94.96;   10.1;    7.9;    7.6;eor
        430;20190329;   10;   7.2;   2.5;    3;   0.0;   0;    0.000;   0;   6.2;  10.2; 1027.17;    9.9;   83.63;   12.4;    5.0;    0.1;eor
        430;20190330;   10;  11.3;   2.6;    3;   0.0;   0;   10.933;   0;   3.0;   8.6; 1017.87;   11.2;   67.67;   18.5;    3.4;   -1.9;eor
        430;20190331;   10;  10.1;   3.1;    3;   0.0;   0;    6.867;   0;   3.1;   6.5; 1018.47;    8.1;   61.04;   13.0;    0.9;   -4.3;eor
        430;20190401;   10;  11.5;   3.7;    3;   0.0;   0;   11.767;   0;   0.0;   4.4; 1021.99;    5.7;   49.92;   11.7;   -2.4;   -8.9;eor
        430;20190402;   10;  11.7;   5.3;    3;   0.0;   0;   10.167;   0;   3.2;   5.5; 1009.06;    9.3;   46.67;   15.2;    2.4;    0.7;eor
        430;20190403;   10;   8.2;   3.5;    3;   0.0;   0;    7.617;   0;   6.5;   8.2;  999.31;   14.0;   52.21;   19.3;    8.5;    6.6;eor
        430;20190404;   10;  10.8;   4.1;    3;   0.0;   0;   11.417;   0;   3.1;   8.4;  994.79;   15.4;   48.75;   21.2;    9.3;    6.8;eor
        430;20190405;   10;   7.2;   2.7;    3;   0.0;   0;    6.517;   0;   6.0;   9.4; 1000.82;   11.3;   70.33;   14.4;    7.3;    2.7;eor
        430;20190406;   10;  10.6;   3.2;    3;   0.0;   0;   11.367;   0;   1.7;   8.7; 1003.15;   14.8;   55.29;   21.8;    6.5;    1.1;eor
        430;20190407;   10;   9.3;   2.9;    3;   0.0;   0;   12.017;   0;   0.4;   7.3; 1003.93;   14.3;   46.67;   19.9;    7.5;    1.7;eor
        430;20190408;   10;   9.8;   2.6;    3;   0.0;   6;   10.033;   0;   1.0;   7.1; 1006.10;   11.4;   57.08;   20.4;    2.2;   -2.6;eor
        430;20190409;   10;   9.1;   3.9;    3;   0.0;   0;    9.683;   0;   3.4;   5.9; 1010.68;    6.9;   61.04;   12.0;    3.3;    1.4;eor
        430;20190410;   10;   8.7;   2.9;    3;   0.0;   0;    3.333;   0;   5.0;   5.0; 1014.00;    5.4;   57.33;   10.2;    1.1;   -1.7;eor
        430;20190411;   10;   9.3;   3.5;    3;   0.0;   8;    3.667;   0;   6.6;   4.9; 1020.43;    3.9;   60.92;    6.2;    0.9;   -0.3;eor
        430;20190412;   10;   8.7;   3.4;    3;   0.0;   8;    0.000;   0;   7.9;   5.1; 1021.82;    3.5;   65.17;    5.3;    2.1;    2.0;eor
        430;20190413;   10;   8.9;   3.3;    3;   0.1;   8;    0.083;   0;   7.5;   5.0; 1020.18;    4.6;   59.67;    7.5;    2.1;    1.5;eor
        430;20190414;   10;   8.7;   3.5;    3;   1.1;   6;    0.033;   0;   7.0;   6.8; 1021.17;    6.0;   73.67;   10.2;    2.7;    2.7;eor
        430;20190415;   10;  12.3;   3.4;    3;   0.0;   0;   12.633;   0;   0.3;   5.2; 1023.24;    7.9;   50.88;   13.5;    1.9;   -0.1;eor
        430;20190416;   10;  13.0;   3.7;    3;   0.0;   0;   12.583;   0;   0.3;   5.0; 1019.62;    9.4;   45.63;   16.1;    1.5;   -1.6;eor
        430;20190417;   10;   9.8;   3.6;    3;   0.0;   0;   12.500;   0;   0.8;   6.4; 1023.23;   11.8;   46.42;   18.5;    3.9;    1.2;eor
        430;20190418;   10;  11.7;   3.1;    3;   0.0;   0;   12.733;   0;   0.2;   6.8; 1026.04;   14.6;   44.21;   21.4;    5.7;   -0.6;eor
        430;20190419;   10;   8.7;   3.0;    3;   0.0;   0;   12.850;   0;   0.1;   6.4; 1028.35;   15.6;   38.38;   22.4;    8.6;    3.1;eor
        430;20190420;   10;  10.5;   2.2;    3;   0.0;   0;   12.933;   0;   1.9;   6.6; 1025.89;   13.8;   44.79;   21.8;    5.0;    1.1;eor
        430;20190421;   10;   9.4;   2.3;    3;   0.0;   0;   13.000;   0;   1.8;   6.5; 1019.05;   14.7;   41.00;   21.3;    6.5;   -0.4;eor
        430;20190422;   10;  18.0;   5.4;    3;   0.0;   0;   13.033;   0;   0.9;   6.9; 1013.23;   13.7;   44.29;   19.1;    7.5;    2.1;eor
        430;20190423;   10;  18.2;   7.9;    3;   0.0;   6;    9.000;   0;   3.3;   8.4; 1005.76;   14.9;   49.71;   19.5;   10.0;    8.3;eor
        430;20190424;   10;  13.7;   6.1;    3;   0.2;   6;   10.283;   0;   5.0;  11.0; 1002.44;   17.6;   55.46;   23.7;   12.6;   11.8;eor
        430;20190425;   10;   9.3;   3.3;    3;   0.0;   0;   11.717;   0;   4.2;   9.9; 1006.28;   19.2;   47.79;   25.7;   12.1;   10.0;eor
        430;20190426;   10;  12.5;   4.3;    3;   3.2;   6;    9.350;   0;   5.1;  11.6; 1004.03;   18.8;   54.04;   25.1;   10.1;    9.6;eor
        430;20190427;   10;   9.3;   3.9;    3;   0.5;   6;    1.000;   0;   6.7;  10.3; 1007.63;   13.0;   70.71;   18.4;    8.8;    5.5;eor
        430;20190428;   10;   9.8;   4.0;    3;   0.8;   6;    1.983;   0;   7.4;   9.6; 1012.81;   10.2;   77.88;   13.5;    8.2;    7.9;eor
        430;20190429;   10;  11.5;   3.9;    3;   1.8;   6;    3.583;   0;   5.1;   9.4; 1013.57;   10.5;   75.38;   17.6;    5.4;    2.6;eor
        430;20190430;   10;   8.9;   2.9;    3;   0.5;   6;   12.483;   0;   2.3;   5.6; 1013.20;   11.3;   46.50;   18.8;    3.1;    0.7;eor
        430;20190501;   10;  12.0;   4.6;    3;   0.1;   6;    8.400;   0;   5.7;  10.0; 1007.75;   12.5;   69.33;   17.2;    7.5;    5.6;eor
        430;20190502;   10;  13.7;   6.5;    3;   0.1;   6;    0.117;   0;   7.3;   9.1; 1001.58;   10.2;   72.92;   14.2;    6.9;    5.0;eor
        430;20190503;   10;  13.0;   5.5;    3;   0.0;   6;    5.217;   0;   6.6;   6.1; 1003.15;    8.4;   55.63;   12.4;    5.3;    3.4;eor
        430;20190504;   10;   9.9;   3.8;    3;   0.0;   6;    3.650;   0;   5.7;   6.1; 1002.66;    6.8;   62.54;   11.2;    2.9;   -2.9;eor
        430;20190505;   10;   8.2;   2.6;    3;   0.0;   6;    7.267;   0;   3.4;   5.4; 1011.38;    6.7;   58.17;   12.4;   -1.2;   -5.3;eor
        430;20190506;   10;  12.7;   4.8;    3;   0.8;   6;    5.667;   0;   5.1;   6.4; 1012.79;    8.0;   61.00;   13.4;    2.6;   -0.6;eor
        430;20190507;   10;  10.5;   3.3;    3;   0.0;   0;    7.417;   0;   4.2;   6.2; 1012.86;    8.5;   58.17;   14.1;    3.8;   -2.6;eor
        430;20190508;   10;  14.2;   4.4;    3;   0.2;   6;    8.450;   0;   5.2;   7.2; 1003.17;   12.2;   52.96;   18.5;    2.6;   -4.1;eor
        430;20190509;   10;  10.1;   3.5;    3;   0.2;   6;    2.717;   0;   6.3;  11.1;  995.59;   13.8;   70.46;   17.6;   10.3;    5.2;eor
        430;20190510;   10;  15.3;   3.8;    3;   0.2;   6;    4.000;   0;   6.1;  10.6; 1002.82;   12.7;   73.17;   18.6;    6.3;    0.4;eor
        430;20190511;   10;   7.7;   2.2;    3;   1.5;   6;    3.750;   0;   7.3;   9.1; 1009.72;   11.1;   70.00;   15.7;    5.3;   -0.6;eor
        430;20190512;   10;  11.0;   3.8;    3;   0.0;   0;   11.583;   0;   5.0;   6.5; 1023.08;   11.7;   49.63;   17.1;    6.6;   -0.3;eor
        430;20190513;   10;  10.1;   3.0;    3;   0.0;   6;    9.083;   0;   2.8;   6.0; 1030.18;   10.3;   49.46;   16.0;    2.5;   -0.6;eor
        430;20190514;   10;  12.5;   3.8;    3;   0.0;   6;    7.350;   0;   3.2;   6.1; 1027.74;    8.9;   55.17;   13.9;    3.6;    0.1;eor
        430;20190515;   10;   9.9;   3.5;    3;   3.1;   6;    1.767;   0;   5.9;   6.2; 1021.24;    8.6;   56.50;   14.1;    2.0;   -2.1;eor
        430;20190516;   10;   7.0;   2.4;    3;   7.1;   6;    0.000;   0;   7.5;  11.1; 1011.65;    9.5;   92.79;   11.8;    7.0;    2.7;eor
        430;20190517;   10;   8.1;   2.1;    3;   0.0;   0;    5.867;   0;   4.5;  11.3; 1007.07;   13.8;   73.75;   20.2;    5.1;    2.5;eor
        430;20190518;   10;  11.7;   3.2;    3;   0.0;   0;   12.850;   0;   1.5;  11.7; 1003.47;   17.9;   60.46;   24.9;   10.8;    8.1;eor
        430;20190519;   10;  11.3;   3.1;    3;   0.0;   6;   10.200;   0;   3.1;  13.4; 1001.26;   19.3;   61.79;   25.7;   11.5;    6.0;eor
        430;20190520;   10;  20.6;   3.1;    3;  15.3;   6;    6.750;   0;   5.8;  16.1;  998.17;   18.7;   76.58;   25.4;   14.7;   12.9;eor
        430;20190521;   10;   9.3;   2.4;    3;   4.4;   6;    8.500;   0;   5.1;  14.9; 1000.88;   18.2;   73.83;   24.1;   12.7;    9.5;eor
        430;20190522;   10;  12.0;   5.0;    3;   0.4;   6;    0.000;   0;   7.9;  12.9; 1008.63;   12.7;   87.00;   15.3;   11.2;   10.2;eor
        430;20190523;   10;   9.9;   2.9;    3;   0.0;   0;   12.233;   0;   5.8;   9.9; 1013.52;   14.1;   63.17;   19.4;    7.8;    5.6;eor
